33.3144 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [1600, 900]. Using actual size
35.6709 	EXP 	Created textBlank500 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textBlank500', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
35.6710 	EXP 	window1: mouseVisible = True
35.6719 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=0.3, name='polygon', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.06, 0.06]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
35.6719 	EXP 	window1: mouseVisible = True
35.6799 	EXP 	Created Goodbye = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Goodbye', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='任务结束，谢谢你的参加！\n\n请按“空格键”退出', units='height', win=Window(...), wrapWidth=1)
0.0358 	EXP 	WelcomeMessage: autoDraw = True
1.3032 	EXP 	WelcomeMessage: autoDraw = False
1.3032 	EXP 	textBlank500: autoDraw = True
1.3032 	EXP 	polygon: autoDraw = True
1.8179 	EXP 	Imported stroop_stimuli.xlsx as conditions, 24 conditions, 4 params
1.8186 	EXP 	Created sequence: random, trialTypes=24, nReps=2, seed=None
1.8188 	EXP 	New trial (rep=0, index=0): {'type': 'congruent', 'word': 'BLUE', 'colour': 'blue', 'correct_key': 'b'}
1.8279 	EXP 	textBlank500: autoDraw = False
1.8279 	EXP 	polygon: autoDraw = False
1.8279 	EXP 	textBlank500: autoDraw = False
1.8279 	EXP 	polygon: autoDraw = False
1.8279 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
1.8279 	EXP 	textStroopWord: height = 0.1
1.8279 	EXP 	textStroopWord: height = 0.1
1.8279 	EXP 	textStroopWord: height = 0.1
1.8279 	EXP 	textStroopWord: text = 'BLUE'
1.8279 	EXP 	textStroopWord: autoDraw = True
3.9365 	EXP 	textStroopWord: autoDraw = False
3.9365 	EXP 	textBlank500: autoDraw = True
3.9365 	EXP 	polygon: autoDraw = True
4.4212 	EXP 	New trial (rep=0, index=1): {'type': 'congruent', 'word': 'YELLOW', 'colour': 'yellow', 'correct_key': 'y'}
4.4362 	EXP 	textBlank500: autoDraw = False
4.4362 	EXP 	polygon: autoDraw = False
4.4362 	EXP 	textBlank500: autoDraw = False
4.4362 	EXP 	polygon: autoDraw = False
4.4362 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
4.4362 	EXP 	textStroopWord: height = 0.1
4.4362 	EXP 	textStroopWord: height = 0.1
4.4362 	EXP 	textStroopWord: height = 0.1
4.4362 	EXP 	textStroopWord: text = 'YELLOW'
4.4362 	EXP 	textStroopWord: autoDraw = True
5.3689 	EXP 	textStroopWord: autoDraw = False
5.3689 	EXP 	textBlank500: autoDraw = True
5.3689 	EXP 	polygon: autoDraw = True
5.8542 	EXP 	New trial (rep=0, index=2): {'type': 'incongruent', 'word': 'RED', 'colour': 'yellow', 'correct_key': 'y'}
5.8698 	EXP 	textBlank500: autoDraw = False
5.8698 	EXP 	polygon: autoDraw = False
5.8698 	EXP 	textBlank500: autoDraw = False
5.8698 	EXP 	polygon: autoDraw = False
5.8698 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
5.8698 	EXP 	textStroopWord: height = 0.1
5.8698 	EXP 	textStroopWord: height = 0.1
5.8698 	EXP 	textStroopWord: height = 0.1
5.8698 	EXP 	textStroopWord: text = 'RED'
5.8698 	EXP 	textStroopWord: autoDraw = True
6.9862 	EXP 	textStroopWord: autoDraw = False
6.9862 	EXP 	textBlank500: autoDraw = True
6.9862 	EXP 	polygon: autoDraw = True
7.4711 	EXP 	New trial (rep=0, index=3): {'type': 'congruent', 'word': 'RED', 'colour': 'red', 'correct_key': 'r'}
7.4867 	EXP 	textBlank500: autoDraw = False
7.4867 	EXP 	polygon: autoDraw = False
7.4867 	EXP 	textBlank500: autoDraw = False
7.4867 	EXP 	polygon: autoDraw = False
7.4867 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: red, alpha=1.0>
7.4867 	EXP 	textStroopWord: text = 'RED'
7.4867 	EXP 	textStroopWord: autoDraw = True
8.2864 	EXP 	textStroopWord: autoDraw = False
8.2864 	EXP 	textBlank500: autoDraw = True
8.2864 	EXP 	polygon: autoDraw = True
8.7708 	EXP 	New trial (rep=0, index=4): {'type': 'incongruent', 'word': 'BLUE', 'colour': 'red', 'correct_key': 'r'}
8.7863 	EXP 	textBlank500: autoDraw = False
8.7863 	EXP 	polygon: autoDraw = False
8.7863 	EXP 	textBlank500: autoDraw = False
8.7863 	EXP 	polygon: autoDraw = False
8.7863 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: red, alpha=1.0>
8.7863 	EXP 	textStroopWord: height = 0.1
8.7863 	EXP 	textStroopWord: height = 0.1
8.7863 	EXP 	textStroopWord: height = 0.1
8.7863 	EXP 	textStroopWord: text = 'BLUE'
8.7863 	EXP 	textStroopWord: autoDraw = True
9.9029 	EXP 	textStroopWord: autoDraw = False
9.9029 	EXP 	textBlank500: autoDraw = True
9.9029 	EXP 	polygon: autoDraw = True
10.3879 	EXP 	New trial (rep=0, index=5): {'type': 'congruent', 'word': 'RED', 'colour': 'red', 'correct_key': 'r'}
10.4347 	EXP 	textBlank500: autoDraw = False
10.4347 	EXP 	polygon: autoDraw = False
10.4347 	EXP 	textBlank500: autoDraw = False
10.4347 	EXP 	polygon: autoDraw = False
10.4347 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: red, alpha=1.0>
10.4347 	EXP 	textStroopWord: height = 0.1
10.4347 	EXP 	textStroopWord: height = 0.1
10.4347 	EXP 	textStroopWord: height = 0.1
10.4347 	EXP 	textStroopWord: text = 'RED'
10.4347 	EXP 	textStroopWord: autoDraw = True
11.1535 	EXP 	textStroopWord: autoDraw = False
11.1535 	EXP 	textBlank500: autoDraw = True
11.1535 	EXP 	polygon: autoDraw = True
11.6377 	EXP 	New trial (rep=0, index=6): {'type': 'congruent', 'word': 'YELLOW', 'colour': 'yellow', 'correct_key': 'y'}
11.6531 	EXP 	textBlank500: autoDraw = False
11.6531 	EXP 	polygon: autoDraw = False
11.6531 	EXP 	textBlank500: autoDraw = False
11.6531 	EXP 	polygon: autoDraw = False
11.6531 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
11.6531 	EXP 	textStroopWord: height = 0.1
11.6531 	EXP 	textStroopWord: height = 0.1
11.6531 	EXP 	textStroopWord: height = 0.1
11.6531 	EXP 	textStroopWord: text = 'YELLOW'
11.6531 	EXP 	textStroopWord: autoDraw = True
12.6198 	EXP 	textStroopWord: autoDraw = False
12.6198 	EXP 	textBlank500: autoDraw = True
12.6198 	EXP 	polygon: autoDraw = True
13.1043 	EXP 	New trial (rep=0, index=7): {'type': 'congruent', 'word': 'GREEN', 'colour': 'green', 'correct_key': 'g'}
13.1196 	EXP 	textBlank500: autoDraw = False
13.1196 	EXP 	polygon: autoDraw = False
13.1196 	EXP 	textBlank500: autoDraw = False
13.1196 	EXP 	polygon: autoDraw = False
13.1196 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: green, alpha=1.0>
13.1196 	EXP 	textStroopWord: height = 0.1
13.1196 	EXP 	textStroopWord: height = 0.1
13.1196 	EXP 	textStroopWord: height = 0.1
13.1196 	EXP 	textStroopWord: text = 'GREEN'
13.1196 	EXP 	textStroopWord: autoDraw = True
13.7694 	EXP 	textStroopWord: autoDraw = False
13.7694 	EXP 	textBlank500: autoDraw = True
13.7694 	EXP 	polygon: autoDraw = True
14.2544 	EXP 	New trial (rep=0, index=8): {'type': 'incongruent', 'word': 'GREEN', 'colour': 'yellow', 'correct_key': 'y'}
14.2701 	EXP 	textBlank500: autoDraw = False
14.2701 	EXP 	polygon: autoDraw = False
14.2701 	EXP 	textBlank500: autoDraw = False
14.2701 	EXP 	polygon: autoDraw = False
14.2701 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
14.2701 	EXP 	textStroopWord: text = 'GREEN'
14.2701 	EXP 	textStroopWord: autoDraw = True
15.6366 	EXP 	textStroopWord: autoDraw = False
15.6366 	EXP 	textBlank500: autoDraw = True
15.6366 	EXP 	polygon: autoDraw = True
16.1212 	EXP 	New trial (rep=0, index=9): {'type': 'congruent', 'word': 'GREEN', 'colour': 'green', 'correct_key': 'g'}
16.1372 	EXP 	textBlank500: autoDraw = False
16.1372 	EXP 	polygon: autoDraw = False
16.1372 	EXP 	textBlank500: autoDraw = False
16.1372 	EXP 	polygon: autoDraw = False
16.1372 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: green, alpha=1.0>
16.1372 	EXP 	textStroopWord: text = 'GREEN'
16.1372 	EXP 	textStroopWord: autoDraw = True
17.4029 	EXP 	textStroopWord: autoDraw = False
17.4029 	EXP 	textBlank500: autoDraw = True
17.4029 	EXP 	polygon: autoDraw = True
17.8879 	EXP 	New trial (rep=0, index=10): {'type': 'incongruent', 'word': 'GREEN', 'colour': 'red', 'correct_key': 'r'}
17.9035 	EXP 	textBlank500: autoDraw = False
17.9035 	EXP 	polygon: autoDraw = False
17.9035 	EXP 	textBlank500: autoDraw = False
17.9035 	EXP 	polygon: autoDraw = False
17.9035 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: red, alpha=1.0>
17.9035 	EXP 	textStroopWord: text = 'GREEN'
17.9035 	EXP 	textStroopWord: autoDraw = True
19.0697 	EXP 	textStroopWord: autoDraw = False
19.0697 	EXP 	textBlank500: autoDraw = True
19.0697 	EXP 	polygon: autoDraw = True
19.5547 	EXP 	New trial (rep=0, index=11): {'type': 'incongruent', 'word': 'YELLOW', 'colour': 'blue', 'correct_key': 'b'}
19.5699 	EXP 	textBlank500: autoDraw = False
19.5699 	EXP 	polygon: autoDraw = False
19.5699 	EXP 	textBlank500: autoDraw = False
19.5699 	EXP 	polygon: autoDraw = False
19.5699 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
19.5699 	EXP 	textStroopWord: height = 0.1
19.5699 	EXP 	textStroopWord: height = 0.1
19.5699 	EXP 	textStroopWord: height = 0.1
19.5699 	EXP 	textStroopWord: text = 'YELLOW'
19.5699 	EXP 	textStroopWord: autoDraw = True
21.0199 	EXP 	textStroopWord: autoDraw = False
21.0199 	EXP 	textBlank500: autoDraw = True
21.0199 	EXP 	polygon: autoDraw = True
21.5047 	EXP 	New trial (rep=0, index=12): {'type': 'congruent', 'word': 'GREEN', 'colour': 'green', 'correct_key': 'g'}
21.5198 	EXP 	textBlank500: autoDraw = False
21.5198 	EXP 	polygon: autoDraw = False
21.5198 	EXP 	textBlank500: autoDraw = False
21.5198 	EXP 	polygon: autoDraw = False
21.5198 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: green, alpha=1.0>
21.5198 	EXP 	textStroopWord: height = 0.1
21.5198 	EXP 	textStroopWord: height = 0.1
21.5198 	EXP 	textStroopWord: height = 0.1
21.5198 	EXP 	textStroopWord: text = 'GREEN'
21.5198 	EXP 	textStroopWord: autoDraw = True
22.6196 	EXP 	textStroopWord: autoDraw = False
22.6196 	EXP 	textBlank500: autoDraw = True
22.6196 	EXP 	polygon: autoDraw = True
23.1047 	EXP 	New trial (rep=0, index=13): {'type': 'congruent', 'word': 'RED', 'colour': 'red', 'correct_key': 'r'}
23.1198 	EXP 	textBlank500: autoDraw = False
23.1198 	EXP 	polygon: autoDraw = False
23.1198 	EXP 	textBlank500: autoDraw = False
23.1198 	EXP 	polygon: autoDraw = False
23.1198 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: red, alpha=1.0>
23.1198 	EXP 	textStroopWord: height = 0.1
23.1198 	EXP 	textStroopWord: height = 0.1
23.1198 	EXP 	textStroopWord: height = 0.1
23.1198 	EXP 	textStroopWord: text = 'RED'
23.1198 	EXP 	textStroopWord: autoDraw = True
23.7700 	EXP 	textStroopWord: autoDraw = False
23.7700 	EXP 	textBlank500: autoDraw = True
23.7700 	EXP 	polygon: autoDraw = True
24.2547 	EXP 	New trial (rep=0, index=14): {'type': 'incongruent', 'word': 'BLUE', 'colour': 'green', 'correct_key': 'g'}
24.2699 	EXP 	textBlank500: autoDraw = False
24.2699 	EXP 	polygon: autoDraw = False
24.2699 	EXP 	textBlank500: autoDraw = False
24.2699 	EXP 	polygon: autoDraw = False
24.2699 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: green, alpha=1.0>
24.2699 	EXP 	textStroopWord: height = 0.1
24.2699 	EXP 	textStroopWord: height = 0.1
24.2699 	EXP 	textStroopWord: height = 0.1
24.2699 	EXP 	textStroopWord: text = 'BLUE'
24.2699 	EXP 	textStroopWord: autoDraw = True
25.5368 	EXP 	textStroopWord: autoDraw = False
25.5368 	EXP 	textBlank500: autoDraw = True
25.5368 	EXP 	polygon: autoDraw = True
26.0210 	EXP 	New trial (rep=0, index=15): {'type': 'congruent', 'word': 'YELLOW', 'colour': 'yellow', 'correct_key': 'y'}
26.0364 	EXP 	textBlank500: autoDraw = False
26.0364 	EXP 	polygon: autoDraw = False
26.0364 	EXP 	textBlank500: autoDraw = False
26.0364 	EXP 	polygon: autoDraw = False
26.0364 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
26.0364 	EXP 	textStroopWord: height = 0.1
26.0364 	EXP 	textStroopWord: height = 0.1
26.0364 	EXP 	textStroopWord: height = 0.1
26.0364 	EXP 	textStroopWord: text = 'YELLOW'
26.0364 	EXP 	textStroopWord: autoDraw = True
26.9689 	EXP 	textStroopWord: autoDraw = False
26.9689 	EXP 	textBlank500: autoDraw = True
26.9689 	EXP 	polygon: autoDraw = True
27.4546 	EXP 	New trial (rep=0, index=16): {'type': 'incongruent', 'word': 'YELLOW', 'colour': 'green', 'correct_key': 'g'}
27.4716 	EXP 	textBlank500: autoDraw = False
27.4716 	EXP 	polygon: autoDraw = False
27.4716 	EXP 	textBlank500: autoDraw = False
27.4716 	EXP 	polygon: autoDraw = False
27.4716 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: green, alpha=1.0>
27.4716 	EXP 	textStroopWord: text = 'YELLOW'
27.4716 	EXP 	textStroopWord: autoDraw = True
28.6190 	EXP 	textStroopWord: autoDraw = False
28.6190 	EXP 	textBlank500: autoDraw = True
28.6190 	EXP 	polygon: autoDraw = True
29.1042 	EXP 	New trial (rep=0, index=17): {'type': 'incongruent', 'word': 'GREEN', 'colour': 'blue', 'correct_key': 'b'}
29.1200 	EXP 	textBlank500: autoDraw = False
29.1200 	EXP 	polygon: autoDraw = False
29.1200 	EXP 	textBlank500: autoDraw = False
29.1200 	EXP 	polygon: autoDraw = False
29.1200 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
29.1200 	EXP 	textStroopWord: height = 0.1
29.1200 	EXP 	textStroopWord: height = 0.1
29.1200 	EXP 	textStroopWord: height = 0.1
29.1200 	EXP 	textStroopWord: text = 'GREEN'
29.1200 	EXP 	textStroopWord: autoDraw = True
30.0533 	EXP 	textStroopWord: autoDraw = False
30.0533 	EXP 	textBlank500: autoDraw = True
30.0533 	EXP 	polygon: autoDraw = True
30.5380 	EXP 	New trial (rep=0, index=18): {'type': 'incongruent', 'word': 'YELLOW', 'colour': 'red', 'correct_key': 'r'}
30.5532 	EXP 	textBlank500: autoDraw = False
30.5532 	EXP 	polygon: autoDraw = False
30.5532 	EXP 	textBlank500: autoDraw = False
30.5532 	EXP 	polygon: autoDraw = False
30.5532 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: red, alpha=1.0>
30.5532 	EXP 	textStroopWord: height = 0.1
30.5532 	EXP 	textStroopWord: height = 0.1
30.5532 	EXP 	textStroopWord: height = 0.1
30.5532 	EXP 	textStroopWord: text = 'YELLOW'
30.5532 	EXP 	textStroopWord: autoDraw = True
32.1698 	EXP 	textStroopWord: autoDraw = False
32.1698 	EXP 	textBlank500: autoDraw = True
32.1698 	EXP 	polygon: autoDraw = True
32.6546 	EXP 	New trial (rep=0, index=19): {'type': 'incongruent', 'word': 'RED', 'colour': 'green', 'correct_key': 'g'}
32.6699 	EXP 	textBlank500: autoDraw = False
32.6699 	EXP 	polygon: autoDraw = False
32.6699 	EXP 	textBlank500: autoDraw = False
32.6699 	EXP 	polygon: autoDraw = False
32.6699 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: green, alpha=1.0>
32.6699 	EXP 	textStroopWord: height = 0.1
32.6699 	EXP 	textStroopWord: height = 0.1
32.6699 	EXP 	textStroopWord: height = 0.1
32.6699 	EXP 	textStroopWord: text = 'RED'
32.6699 	EXP 	textStroopWord: autoDraw = True
34.0201 	EXP 	textStroopWord: autoDraw = False
34.0201 	EXP 	textBlank500: autoDraw = True
34.0201 	EXP 	polygon: autoDraw = True
34.5046 	EXP 	New trial (rep=0, index=20): {'type': 'incongruent', 'word': 'RED', 'colour': 'blue', 'correct_key': 'b'}
34.5202 	EXP 	textBlank500: autoDraw = False
34.5202 	EXP 	polygon: autoDraw = False
34.5202 	EXP 	textBlank500: autoDraw = False
34.5202 	EXP 	polygon: autoDraw = False
34.5202 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
34.5202 	EXP 	textStroopWord: text = 'RED'
34.5202 	EXP 	textStroopWord: autoDraw = True
35.7200 	EXP 	textStroopWord: autoDraw = False
35.7200 	EXP 	textBlank500: autoDraw = True
35.7200 	EXP 	polygon: autoDraw = True
36.2043 	EXP 	New trial (rep=0, index=21): {'type': 'congruent', 'word': 'BLUE', 'colour': 'blue', 'correct_key': 'b'}
36.2199 	EXP 	textBlank500: autoDraw = False
36.2199 	EXP 	polygon: autoDraw = False
36.2199 	EXP 	textBlank500: autoDraw = False
36.2199 	EXP 	polygon: autoDraw = False
36.2199 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
36.2199 	EXP 	textStroopWord: height = 0.1
36.2199 	EXP 	textStroopWord: height = 0.1
36.2199 	EXP 	textStroopWord: height = 0.1
36.2199 	EXP 	textStroopWord: text = 'BLUE'
36.2199 	EXP 	textStroopWord: autoDraw = True
37.0864 	EXP 	textStroopWord: autoDraw = False
37.0864 	EXP 	textBlank500: autoDraw = True
37.0864 	EXP 	polygon: autoDraw = True
37.5713 	EXP 	New trial (rep=0, index=22): {'type': 'congruent', 'word': 'BLUE', 'colour': 'blue', 'correct_key': 'b'}
37.5869 	EXP 	textBlank500: autoDraw = False
37.5869 	EXP 	polygon: autoDraw = False
37.5869 	EXP 	textBlank500: autoDraw = False
37.5869 	EXP 	polygon: autoDraw = False
37.5869 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
37.5869 	EXP 	textStroopWord: text = 'BLUE'
37.5869 	EXP 	textStroopWord: autoDraw = True
38.1866 	EXP 	textStroopWord: autoDraw = False
38.1866 	EXP 	textBlank500: autoDraw = True
38.1866 	EXP 	polygon: autoDraw = True
38.6711 	EXP 	New trial (rep=0, index=23): {'type': 'incongruent', 'word': 'BLUE', 'colour': 'yellow', 'correct_key': 'y'}
38.6869 	EXP 	textBlank500: autoDraw = False
38.6869 	EXP 	polygon: autoDraw = False
38.6869 	EXP 	textBlank500: autoDraw = False
38.6869 	EXP 	polygon: autoDraw = False
38.6869 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
38.6869 	EXP 	textStroopWord: text = 'BLUE'
38.6869 	EXP 	textStroopWord: autoDraw = True
39.5200 	EXP 	textStroopWord: autoDraw = False
39.5200 	EXP 	textBlank500: autoDraw = True
39.5200 	EXP 	polygon: autoDraw = True
40.0068 	EXP 	New trial (rep=1, index=0): {'type': 'incongruent', 'word': 'BLUE', 'colour': 'yellow', 'correct_key': 'y'}
40.0205 	EXP 	textBlank500: autoDraw = False
40.0205 	EXP 	polygon: autoDraw = False
40.0205 	EXP 	textBlank500: autoDraw = False
40.0205 	EXP 	polygon: autoDraw = False
40.0205 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
40.0205 	EXP 	textStroopWord: text = 'BLUE'
40.0205 	EXP 	textStroopWord: autoDraw = True
40.7033 	EXP 	textStroopWord: autoDraw = False
40.7033 	EXP 	textBlank500: autoDraw = True
40.7033 	EXP 	polygon: autoDraw = True
41.1878 	EXP 	New trial (rep=1, index=1): {'type': 'incongruent', 'word': 'RED', 'colour': 'green', 'correct_key': 'g'}
41.2032 	EXP 	textBlank500: autoDraw = False
41.2032 	EXP 	polygon: autoDraw = False
41.2032 	EXP 	textBlank500: autoDraw = False
41.2032 	EXP 	polygon: autoDraw = False
41.2032 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: green, alpha=1.0>
41.2032 	EXP 	textStroopWord: height = 0.1
41.2032 	EXP 	textStroopWord: height = 0.1
41.2032 	EXP 	textStroopWord: height = 0.1
41.2032 	EXP 	textStroopWord: text = 'RED'
41.2032 	EXP 	textStroopWord: autoDraw = True
42.5201 	EXP 	textStroopWord: autoDraw = False
42.5201 	EXP 	textBlank500: autoDraw = True
42.5201 	EXP 	polygon: autoDraw = True
43.0040 	EXP 	New trial (rep=1, index=2): {'type': 'incongruent', 'word': 'RED', 'colour': 'blue', 'correct_key': 'b'}
43.0201 	EXP 	textBlank500: autoDraw = False
43.0201 	EXP 	polygon: autoDraw = False
43.0201 	EXP 	textBlank500: autoDraw = False
43.0201 	EXP 	polygon: autoDraw = False
43.0201 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
43.0201 	EXP 	textStroopWord: text = 'RED'
43.0201 	EXP 	textStroopWord: autoDraw = True
44.1202 	EXP 	textStroopWord: autoDraw = False
44.1202 	EXP 	textBlank500: autoDraw = True
44.1202 	EXP 	polygon: autoDraw = True
44.6048 	EXP 	New trial (rep=1, index=3): {'type': 'congruent', 'word': 'YELLOW', 'colour': 'yellow', 'correct_key': 'y'}
44.6199 	EXP 	textBlank500: autoDraw = False
44.6199 	EXP 	polygon: autoDraw = False
44.6199 	EXP 	textBlank500: autoDraw = False
44.6199 	EXP 	polygon: autoDraw = False
44.6199 	EXP 	textStroopWord: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
44.6199 	EXP 	textStroopWord: height = 0.1
44.6199 	EXP 	textStroopWord: height = 0.1
