9.4935 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [1600, 900]. Using actual size
16.1493 	EXP 	New trial (rep=0, index=5): {'Dotsspeed': 0.01, 'Dotsdirec': 270, 'Dotscoherence': 0.1, 'DotsNum': 1, 'corrAns': 'left'}
16.1649 	EXP 	textBlank500: autoDraw = False
16.1649 	EXP 	polygon: autoDraw = False
16.1649 	EXP 	textBlank500: autoDraw = False
16.1649 	EXP 	polygon: autoDraw = False
16.1649 	EXP 	dots: dir = 270.0
16.1649 	EXP 	dots: speed = 0.01
16.1649 	EXP 	dots: coherence = 0.1
16.1649 	EXP 	dots: autoDraw = True
17.4640 	EXP 	dots: autoDraw = False
17.4640 	EXP 	textBlank500: autoDraw = True
17.4640 	EXP 	polygon: autoDraw = True
17.9481 	EXP 	New trial (rep=0, index=6): {'Dotsspeed': 0.05, 'Dotsdirec': 90, 'Dotscoherence': 0.8, 'DotsNum': 1, 'corrAns': 'right'}
17.9644 	EXP 	textBlank500: autoDraw = False
17.9644 	EXP 	polygon: autoDraw = False
17.9644 	EXP 	textBlank500: autoDraw = False
17.9644 	EXP 	polygon: autoDraw = False
17.9644 	EXP 	dots: dir = 90.0
17.9644 	EXP 	dots: speed = 0.05
17.9644 	EXP 	dots: coherence = 0.8
17.9644 	EXP 	dots: autoDraw = True
18.5973 	EXP 	dots: autoDraw = False
18.5973 	EXP 	textBlank500: autoDraw = True
18.5973 	EXP 	polygon: autoDraw = True
19.0822 	EXP 	New trial (rep=0, index=7): {'Dotsspeed': 0.05, 'Dotsdirec': 0, 'Dotscoherence': 0.8, 'DotsNum': 1, 'corrAns': 'up'}
19.0982 	EXP 	textBlank500: autoDraw = False
19.0982 	EXP 	polygon: autoDraw = False
19.0982 	EXP 	textBlank500: autoDraw = False
19.0982 	EXP 	polygon: autoDraw = False
19.0982 	EXP 	dots: dir = 0.0
19.0982 	EXP 	dots: speed = 0.05
19.0982 	EXP 	dots: coherence = 0.8
19.0982 	EXP 	dots: autoDraw = True
19.5646 	EXP 	dots: autoDraw = False
19.5646 	EXP 	textBlank500: autoDraw = True
19.5646 	EXP 	polygon: autoDraw = True
20.0487 	EXP 	New trial (rep=0, index=8): {'Dotsspeed': 0.05, 'Dotsdirec': 90, 'Dotscoherence': 0.8, 'DotsNum': 1, 'corrAns': 'right'}
20.0647 	EXP 	textBlank500: autoDraw = False
20.0647 	EXP 	polygon: autoDraw = False
20.0647 	EXP 	textBlank500: autoDraw = False
20.0647 	EXP 	polygon: autoDraw = False
20.0647 	EXP 	dots: dir = 90.0
20.0647 	EXP 	dots: speed = 0.05
20.0647 	EXP 	dots: coherence = 0.8
20.0647 	EXP 	dots: autoDraw = True
20.6482 	EXP 	dots: autoDraw = False
20.6482 	EXP 	textBlank500: autoDraw = True
20.6482 	EXP 	polygon: autoDraw = True
21.1324 	EXP 	New trial (rep=0, index=9): {'Dotsspeed': 0.05, 'Dotsdirec': 0, 'Dotscoherence': 0.8, 'DotsNum': 1, 'corrAns': 'up'}
21.1483 	EXP 	textBlank500: autoDraw = False
21.1483 	EXP 	polygon: autoDraw = False
21.1483 	EXP 	textBlank500: autoDraw = False
21.1483 	EXP 	polygon: autoDraw = False
21.1483 	EXP 	dots: dir = 0.0
21.1483 	EXP 	dots: speed = 0.05
21.1483 	EXP 	dots: coherence = 0.8
21.1483 	EXP 	dots: autoDraw = True
21.6488 	EXP 	dots: autoDraw = False
21.6488 	EXP 	textBlank500: autoDraw = True
21.6488 	EXP 	polygon: autoDraw = True
22.1325 	EXP 	New trial (rep=0, index=10): {'Dotsspeed': 0.05, 'Dotsdirec': 180, 'Dotscoherence': 0.8, 'DotsNum': 1, 'corrAns': 'left'}
22.1482 	EXP 	textBlank500: autoDraw = False
22.1482 	EXP 	polygon: autoDraw = False
22.1482 	EXP 	textBlank500: autoDraw = False
22.1482 	EXP 	polygon: autoDraw = False
22.1482 	EXP 	dots: dir = 180.0
22.1482 	EXP 	dots: speed = 0.05
22.1482 	EXP 	dots: coherence = 0.8
22.1482 	EXP 	dots: autoDraw = True
22.5989 	EXP 	dots: autoDraw = False
22.5989 	EXP 	textBlank500: autoDraw = True
22.5989 	EXP 	polygon: autoDraw = True
23.0823 	EXP 	New trial (rep=0, index=11): {'Dotsspeed': 0.01, 'Dotsdirec': 0, 'Dotscoherence': 0.1, 'DotsNum': 1, 'corrAns': 'right'}
23.0982 	EXP 	textBlank500: autoDraw = False
23.0982 	EXP 	polygon: autoDraw = False
23.0982 	EXP 	textBlank500: autoDraw = False
23.0982 	EXP 	polygon: autoDraw = False
23.0982 	EXP 	dots: dir = 0.0
23.0982 	EXP 	dots: speed = 0.01
23.0982 	EXP 	dots: coherence = 0.1
23.0982 	EXP 	dots: autoDraw = True
24.0817 	EXP 	dots: autoDraw = False
24.0817 	EXP 	textBlank500: autoDraw = True
24.0817 	EXP 	polygon: autoDraw = True
24.5656 	EXP 	New trial (rep=0, index=12): {'Dotsspeed': 0.01, 'Dotsdirec': 90, 'Dotscoherence': 0.1, 'DotsNum': 1, 'corrAns': 'up'}
24.5815 	EXP 	textBlank500: autoDraw = False
24.5815 	EXP 	polygon: autoDraw = False
24.5815 	EXP 	textBlank500: autoDraw = False
24.5815 	EXP 	polygon: autoDraw = False
24.5815 	EXP 	dots: dir = 90.0
24.5815 	EXP 	dots: speed = 0.01
24.5815 	EXP 	dots: coherence = 0.1
24.5815 	EXP 	dots: autoDraw = True
27.4818 	EXP 	dots: autoDraw = False
27.4818 	EXP 	textBlank500: autoDraw = True
27.4818 	EXP 	polygon: autoDraw = True
27.9660 	EXP 	New trial (rep=0, index=13): {'Dotsspeed': 0.05, 'Dotsdirec': 270, 'Dotscoherence': 0.8, 'DotsNum': 1, 'corrAns': 'down'}
27.9815 	EXP 	textBlank500: autoDraw = False
27.9815 	EXP 	polygon: autoDraw = False
27.9815 	EXP 	textBlank500: autoDraw = False
27.9815 	EXP 	polygon: autoDraw = False
27.9815 	EXP 	dots: dir = 270.0
27.9815 	EXP 	dots: speed = 0.05
27.9815 	EXP 	dots: coherence = 0.8
27.9815 	EXP 	dots: autoDraw = True
28.6320 	EXP 	dots: autoDraw = False
28.6320 	EXP 	textBlank500: autoDraw = True
28.6320 	EXP 	polygon: autoDraw = True
29.1160 	EXP 	New trial (rep=0, index=14): {'Dotsspeed': 0.01, 'Dotsdirec': 90, 'Dotscoherence': 0.1, 'DotsNum': 1, 'corrAns': 'up'}
29.1317 	EXP 	textBlank500: autoDraw = False
29.1317 	EXP 	polygon: autoDraw = False
29.1317 	EXP 	textBlank500: autoDraw = False
29.1317 	EXP 	polygon: autoDraw = False
29.1317 	EXP 	dots: dir = 90.0
29.1317 	EXP 	dots: speed = 0.01
29.1317 	EXP 	dots: coherence = 0.1
29.1317 	EXP 	dots: autoDraw = True
29.9489 	EXP 	dots: autoDraw = False
29.9489 	EXP 	textBlank500: autoDraw = True
29.9489 	EXP 	polygon: autoDraw = True
30.4327 	EXP 	New trial (rep=0, index=15): {'Dotsspeed': 0.05, 'Dotsdirec': 270, 'Dotscoherence': 0.8, 'DotsNum': 1, 'corrAns': 'down'}
30.4485 	EXP 	textBlank500: autoDraw = False
30.4485 	EXP 	polygon: autoDraw = False
30.4485 	EXP 	textBlank500: autoDraw = False
30.4485 	EXP 	polygon: autoDraw = False
30.4485 	EXP 	dots: dir = 270.0
30.4485 	EXP 	dots: speed = 0.05
30.4485 	EXP 	dots: coherence = 0.8
30.4485 	EXP 	dots: autoDraw = True
31.0151 	EXP 	dots: autoDraw = False
31.0151 	EXP 	textBlank500: autoDraw = True
31.0151 	EXP 	polygon: autoDraw = True
31.4992 	EXP 	New trial (rep=1, index=0): {'Dotsspeed': 0.01, 'Dotsdirec': 270, 'Dotscoherence': 0.1, 'DotsNum': 1, 'corrAns': 'left'}
31.5149 	EXP 	textBlank500: autoDraw = False
31.5149 	EXP 	polygon: autoDraw = False
31.5149 	EXP 	textBlank500: autoDraw = False
31.5149 	EXP 	polygon: autoDraw = False
31.5149 	EXP 	dots: dir = 270.0
31.5149 	EXP 	dots: speed = 0.01
31.5149 	EXP 	dots: coherence = 0.1
31.5149 	EXP 	dots: autoDraw = True
34.9314 	EXP 	dots: autoDraw = False
34.9314 	EXP 	textBlank500: autoDraw = True
34.9314 	EXP 	polygon: autoDraw = True
35.4147 	EXP 	New trial (rep=1, index=1): {'Dotsspeed': 0.01, 'Dotsdirec': 0, 'Dotscoherence': 0.1, 'DotsNum': 1, 'corrAns': 'right'}
35.4309 	EXP 	textBlank500: autoDraw = False
35.4309 	EXP 	polygon: autoDraw = False
35.4309 	EXP 	textBlank500: autoDraw = False
35.4309 	EXP 	polygon: autoDraw = False
35.4309 	EXP 	dots: dir = 0.0
35.4309 	EXP 	dots: speed = 0.01
35.4309 	EXP 	dots: coherence = 0.1
35.4309 	EXP 	dots: autoDraw = True
37.4310 	EXP 	dots: autoDraw = False
37.4310 	EXP 	textBlank500: autoDraw = True
37.4310 	EXP 	polygon: autoDraw = True
37.9152 	EXP 	New trial (rep=1, index=2): {'Dotsspeed': 0.01, 'Dotsdirec': 180, 'Dotscoherence': 0.1, 'DotsNum': 1, 'corrAns': 'down'}
37.9318 	EXP 	textBlank500: autoDraw = False
37.9318 	EXP 	polygon: autoDraw = False
37.9318 	EXP 	dots: dir = 180.0
37.9318 	EXP 	dots: speed = 0.01
37.9318 	EXP 	dots: coherence = 0.1
37.9318 	EXP 	dots: autoDraw = True
38.8816 	EXP 	dots: autoDraw = False
38.8816 	EXP 	textBlank500: autoDraw = True
38.8816 	EXP 	polygon: autoDraw = True
39.3650 	EXP 	New trial (rep=1, index=3): {'Dotsspeed': 0.05, 'Dotsdirec': 90, 'Dotscoherence': 0.8, 'DotsNum': 1, 'corrAns': 'right'}
39.3814 	EXP 	textBlank500: autoDraw = False
39.3814 	EXP 	polygon: autoDraw = False
39.3814 	EXP 	textBlank500: autoDraw = False
39.3814 	EXP 	polygon: autoDraw = False
39.3814 	EXP 	dots: dir = 90.0
39.3814 	EXP 	dots: speed = 0.05
39.3814 	EXP 	dots: coherence = 0.8
39.3814 	EXP 	dots: autoDraw = True
39.9809 	EXP 	dots: autoDraw = False
39.9809 	EXP 	textBlank500: autoDraw = True
39.9809 	EXP 	polygon: autoDraw = True
40.4656 	EXP 	New trial (rep=1, index=4): {'Dotsspeed': 0.05, 'Dotsdirec': 180, 'Dotscoherence': 0.8, 'DotsNum': 1, 'corrAns': 'left'}
40.4814 	EXP 	textBlank500: autoDraw = False
40.4814 	EXP 	polygon: autoDraw = False
40.4814 	EXP 	textBlank500: autoDraw = False
40.4814 	EXP 	polygon: autoDraw = False
40.4814 	EXP 	dots: dir = 180.0
40.4814 	EXP 	dots: speed = 0.05
40.4814 	EXP 	dots: coherence = 0.8
40.4814 	EXP 	dots: autoDraw = True
40.9813 	EXP 	dots: autoDraw = False
40.9813 	EXP 	textBlank500: autoDraw = True
40.9813 	EXP 	polygon: autoDraw = True
41.4657 	EXP 	New trial (rep=1, index=5): {'Dotsspeed': 0.05, 'Dotsdirec': 0, 'Dotscoherence': 0.8, 'DotsNum': 1, 'corrAns': 'up'}
41.4815 	EXP 	textBlank500: autoDraw = False
41.4815 	EXP 	polygon: autoDraw = False
41.4815 	EXP 	textBlank500: autoDraw = False
41.4815 	EXP 	polygon: autoDraw = False
41.4815 	EXP 	dots: dir = 0.0
41.4815 	EXP 	dots: speed = 0.05
41.4815 	EXP 	dots: coherence = 0.8
41.4815 	EXP 	dots: autoDraw = True
41.9161 	EXP 	dots: autoDraw = False
41.9161 	EXP 	textBlank500: autoDraw = True
41.9161 	EXP 	polygon: autoDraw = True
42.4162 	EXP 	New trial (rep=1, index=6): {'Dotsspeed': 0.05, 'Dotsdirec': 0, 'Dotscoherence': 0.8, 'DotsNum': 1, 'corrAns': 'up'}
42.4323 	EXP 	textBlank500: autoDraw = False
42.4323 	EXP 	polygon: autoDraw = False
42.4323 	EXP 	dots: dir = 0.0
42.4323 	EXP 	dots: speed = 0.05
42.4323 	EXP 	dots: coherence = 0.8
42.4323 	EXP 	dots: autoDraw = True
42.8826 	EXP 	dots: autoDraw = False
42.8826 	EXP 	textBlank500: autoDraw = True
42.8826 	EXP 	polygon: autoDraw = True
43.3826 	EXP 	New trial (rep=1, index=7): {'Dotsspeed': 0.01, 'Dotsdirec': 270, 'Dotscoherence': 0.1, 'DotsNum': 1, 'corrAns': 'left'}
43.3980 	EXP 	textBlank500: autoDraw = False
43.3980 	EXP 	polygon: autoDraw = False
43.3980 	EXP 	dots: dir = 270.0
43.3980 	EXP 	dots: speed = 0.01
43.3980 	EXP 	dots: coherence = 0.1
43.3980 	EXP 	dots: autoDraw = True
44.2150 	EXP 	dots: autoDraw = False
44.2150 	EXP 	textBlank500: autoDraw = True
44.2150 	EXP 	polygon: autoDraw = True
44.6994 	EXP 	New trial (rep=1, index=8): {'Dotsspeed': 0.01, 'Dotsdirec': 90, 'Dotscoherence': 0.1, 'DotsNum': 1, 'corrAns': 'up'}
44.7148 	EXP 	textBlank500: autoDraw = False
44.7148 	EXP 	polygon: autoDraw = False
44.7148 	EXP 	textBlank500: autoDraw = False
44.7148 	EXP 	polygon: autoDraw = False
44.7148 	EXP 	dots: dir = 90.0
44.7148 	EXP 	dots: speed = 0.01
44.7148 	EXP 	dots: coherence = 0.1
44.7148 	EXP 	dots: autoDraw = True
47.3485 	EXP 	dots: autoDraw = False
47.3485 	EXP 	textBlank500: autoDraw = True
47.3485 	EXP 	polygon: autoDraw = True
47.8325 	EXP 	New trial (rep=1, index=9): {'Dotsspeed': 0.05, 'Dotsdirec': 270, 'Dotscoherence': 0.8, 'DotsNum': 1, 'corrAns': 'down'}
47.8482 	EXP 	textBlank500: autoDraw = False
47.8482 	EXP 	polygon: autoDraw = False
47.8482 	EXP 	textBlank500: autoDraw = False
47.8482 	EXP 	polygon: autoDraw = False
47.8482 	EXP 	dots: dir = 270.0
47.8482 	EXP 	dots: speed = 0.05
47.8482 	EXP 	dots: coherence = 0.8
47.8482 	EXP 	dots: autoDraw = True
48.3816 	EXP 	dots: autoDraw = False
48.3816 	EXP 	textBlank500: autoDraw = True
48.3816 	EXP 	polygon: autoDraw = True
48.8658 	EXP 	New trial (rep=1, index=10): {'Dotsspeed': 0.01, 'Dotsdirec': 0, 'Dotscoherence': 0.1, 'DotsNum': 1, 'corrAns': 'right'}
48.8815 	EXP 	textBlank500: autoDraw = False
48.8815 	EXP 	polygon: autoDraw = False
48.8815 	EXP 	textBlank500: autoDraw = False
48.8815 	EXP 	polygon: autoDraw = False
48.8815 	EXP 	dots: dir = 0.0
48.8815 	EXP 	dots: speed = 0.01
48.8815 	EXP 	dots: coherence = 0.1
48.8815 	EXP 	dots: autoDraw = True
50.3143 	EXP 	dots: autoDraw = False
50.3143 	EXP 	textBlank500: autoDraw = True
50.3143 	EXP 	polygon: autoDraw = True
50.7980 	EXP 	New trial (rep=1, index=11): {'Dotsspeed': 0.01, 'Dotsdirec': 180, 'Dotscoherence': 0.1, 'DotsNum': 1, 'corrAns': 'down'}
50.8142 	EXP 	textBlank500: autoDraw = False
50.8142 	EXP 	polygon: autoDraw = False
50.8142 	EXP 	textBlank500: autoDraw = False
50.8142 	EXP 	polygon: autoDraw = False
50.8142 	EXP 	dots: dir = 180.0
50.8142 	EXP 	dots: speed = 0.01
50.8142 	EXP 	dots: coherence = 0.1
50.8142 	EXP 	dots: autoDraw = True
51.5309 	EXP 	dots: autoDraw = False
51.5309 	EXP 	textBlank500: autoDraw = True
51.5309 	EXP 	polygon: autoDraw = True
52.0146 	EXP 	New trial (rep=1, index=12): {'Dotsspeed': 0.05, 'Dotsdirec': 180, 'Dotscoherence': 0.8, 'DotsNum': 1, 'corrAns': 'left'}
52.0309 	EXP 	textBlank500: autoDraw = False
52.0309 	EXP 	polygon: autoDraw = False
52.0309 	EXP 	textBlank500: autoDraw = False
52.0309 	EXP 	polygon: autoDraw = False
52.0309 	EXP 	dots: dir = 180.0
52.0309 	EXP 	dots: speed = 0.05
52.0309 	EXP 	dots: coherence = 0.8
52.0309 	EXP 	dots: autoDraw = True
52.6163 	EXP 	dots: autoDraw = False
52.6163 	EXP 	textBlank500: autoDraw = True
52.6163 	EXP 	polygon: autoDraw = True
53.1156 	EXP 	New trial (rep=1, index=13): {'Dotsspeed': 0.05, 'Dotsdirec': 90, 'Dotscoherence': 0.8, 'DotsNum': 1, 'corrAns': 'right'}
53.1320 	EXP 	textBlank500: autoDraw = False
53.1320 	EXP 	polygon: autoDraw = False
53.1320 	EXP 	dots: dir = 90.0
53.1320 	EXP 	dots: speed = 0.05
53.1320 	EXP 	dots: coherence = 0.8
53.1320 	EXP 	dots: autoDraw = True
53.5651 	EXP 	dots: autoDraw = False
53.5651 	EXP 	textBlank500: autoDraw = True
53.5651 	EXP 	polygon: autoDraw = True
54.0508 	EXP 	New trial (rep=1, index=14): {'Dotsspeed': 0.05, 'Dotsdirec': 270, 'Dotscoherence': 0.8, 'DotsNum': 1, 'corrAns': 'down'}
54.0649 	EXP 	textBlank500: autoDraw = False
54.0649 	EXP 	polygon: autoDraw = False
54.0649 	EXP 	textBlank500: autoDraw = False
54.0649 	EXP 	polygon: autoDraw = False
54.0649 	EXP 	dots: dir = 270.0
54.0649 	EXP 	dots: speed = 0.05
54.0649 	EXP 	dots: coherence = 0.8
54.0649 	EXP 	dots: autoDraw = True
54.5818 	EXP 	dots: autoDraw = False
54.5818 	EXP 	textBlank500: autoDraw = True
54.5818 	EXP 	polygon: autoDraw = True
55.0654 	EXP 	New trial (rep=1, index=15): {'Dotsspeed': 0.01, 'Dotsdirec': 90, 'Dotscoherence': 0.1, 'DotsNum': 1, 'corrAns': 'up'}
55.0857 	EXP 	textBlank500: autoDraw = False
55.0857 	EXP 	polygon: autoDraw = False
55.0857 	EXP 	textBlank500: autoDraw = False
55.0857 	EXP 	polygon: autoDraw = False
55.0857 	EXP 	dots: dir = 90.0
55.0857 	EXP 	dots: speed = 0.01
55.0857 	EXP 	dots: coherence = 0.1
55.0857 	EXP 	dots: autoDraw = True
